id,seed,target,model,rmse,r2,custom_str
875,b'\x07C\x00\x00',Originality,CatBoost,0.16771199800685144,0.333693996643715,
876,b'\x07C\x00\x00',Originality,LightGBM,0.1703598524124245,0.31248849393101097,
877,b'\x07C\x00\x00',Flexibility,WeightedEnsemble_L2,0.11884561285169089,0.6479982246886504,
878,b'\x07C\x00\x00',Flexibility,LinearModel,0.1201203159533619,0.6404067950337056,
879,b'\x07C\x00\x00',Flexibility,CatBoost,0.12035635904266873,0.6389921652639519,
880,b'\x07C\x00\x00',Flexibility,LightGBM,0.12321731491226699,0.6216253553612662,
881,b'\xcd8\x01\x00',Total Score,WeightedEnsemble_L2,0.10503551274672272,0.7129331718442664,
882,b'\xcd8\x01\x00',Total Score,LinearModel,0.10649349392216824,0.7049084028817114,
883,b'\xcd8\x01\x00',Total Score,LightGBM,0.10677702946277241,0.7033349670707985,
884,b'\xcd8\x01\x00',Total Score,CatBoost,0.10756600013832929,0.6989346809402901,
885,b'\xcd8\x01\x00',Fluency,WeightedEnsemble_L2,0.09625054471957159,0.7968029602623974,
886,b'\xcd8\x01\x00',Fluency,CatBoost,0.09768531168303583,0.7906998605557737,
887,b'\xcd8\x01\x00',Fluency,LinearModel,0.10088647200868958,0.7767575116325955,
888,b'\xcd8\x01\x00',Fluency,LightGBM,0.1010950925850137,0.775833282066561,
889,b'\xcd8\x01\x00',Originality,LinearModel,0.16892717879156122,0.44488392085090056,
890,b'\xcd8\x01\x00',Originality,WeightedEnsemble_L2,0.16973720486021773,0.43954746070689943,
891,b'\xcd8\x01\x00',Originality,CatBoost,0.17211648142898717,0.4237251487152709,
892,b'\xcd8\x01\x00',Originality,LightGBM,0.17253175734021284,0.42094096715877505,
893,b'\xcd8\x01\x00',Flexibility,LinearModel,0.12985403444102192,0.6076945295480284,
894,b'\xcd8\x01\x00',Flexibility,CatBoost,0.12995810569054414,0.6070654527337951,
895,b'\xcd8\x01\x00',Flexibility,WeightedEnsemble_L2,0.13744991955344313,0.5604559054143576,
896,b'\xcd8\x01\x00',Flexibility,LightGBM,0.14424504098537133,0.5159221038794822,
897,b'P\x8c\x00\x00',Total Score,WeightedEnsemble_L2,0.09732628756105784,0.7154440652841103,
898,b'P\x8c\x00\x00',Total Score,CatBoost,0.09900252046629598,0.7055579487908448,
899,b'P\x8c\x00\x00',Total Score,LinearModel,0.10059724235266984,0.6959958702288951,
900,b'P\x8c\x00\x00',Total Score,LightGBM,0.10115509721875073,0.6926148549190339,
901,b'P\x8c\x00\x00',Fluency,WeightedEnsemble_L2,0.0902471608538547,0.7912792137539524,
902,b'P\x8c\x00\x00',Fluency,CatBoost,0.09264158262655993,0.7800568010692015,
903,b'P\x8c\x00\x00',Fluency,LightGBM,0.09616325614679046,0.763017145251056,
904,b'P\x8c\x00\x00',Fluency,LinearModel,0.09628650097362616,0.762409311694675,
905,b'P\x8c\x00\x00',Originality,WeightedEnsemble_L2,0.16069964293491262,0.4103700944652233,
906,b'P\x8c\x00\x00',Originality,LinearModel,0.16251265296182651,0.3969906599256112,
907,b'P\x8c\x00\x00',Originality,CatBoost,0.16276709427328567,0.3951009535510339,
908,b'P\x8c\x00\x00',Originality,LightGBM,0.16303386356085578,0.3931165140437066,
909,b'P\x8c\x00\x00',Flexibility,CatBoost,0.11866707254290096,0.6437947133422128,
910,b'P\x8c\x00\x00',Flexibility,LightGBM,0.11870803293617277,0.643548767666001,
911,b'P\x8c\x00\x00',Flexibility,WeightedEnsemble_L2,0.11991579385961713,0.6362586475552099,
912,b'P\x8c\x00\x00',Flexibility,LinearModel,0.12176360748498301,0.6249623088629775,
913,b'\xa3g\x01\x00',Total Score,WeightedEnsemble_L2,0.1078958674809624,0.7020087048649035,
914,b'\xa3g\x01\x00',Total Score,LinearModel,0.10869800763648536,0.6975614667328316,
915,b'\xa3g\x01\x00',Total Score,CatBoost,0.11340593684431349,0.6707956715151877,
916,b'\xa3g\x01\x00',Total Score,LightGBM,0.11346710867634864,0.6704404262126136,
917,b'\xa3g\x01\x00',Fluency,WeightedEnsemble_L2,0.10059640166842053,0.7714240720365894,
918,b'\xa3g\x01\x00',Fluency,LinearModel,0.10116940650488747,0.7688126837125944,
919,b'\xa3g\x01\x00',Fluency,CatBoost,0.10140845736936012,0.7677188585623317,
920,b'\xa3g\x01\x00',Fluency,LightGBM,0.11044221506878699,0.7244909838872547,
921,b'\xa3g\x01\x00',Originality,WeightedEnsemble_L2,0.17387100144070958,0.34612620117769544,
922,b'\xa3g\x01\x00',Originality,LinearModel,0.17567831420631838,0.3324620896994773,
923,b'\xa3g\x01\x00',Originality,CatBoost,0.1775248316840881,0.3183556437234195,
924,b'\xa3g\x01\x00',Originality,LightGBM,0.18418585806959445,0.2662431180664121,
925,b'\xa3g\x01\x00',Flexibility,LinearModel,0.12672010388581167,0.6778993976415029,
926,b'\xa3g\x01\x00',Flexibility,WeightedEnsemble_L2,0.12766318469127477,0.6730872606799726,
927,b'\xa3g\x01\x00',Flexibility,CatBoost,0.13359783931437702,0.6419865315577595,
928,b'\xa3g\x01\x00',Flexibility,LightGBM,0.13711886795001124,0.6228666537441048,
929,b'1\x06\x01\x00',Total Score,LinearModel,0.10056427804384721,0.7221069099548331,
930,b'1\x06\x01\x00',Total Score,CatBoost,0.10373863525184107,0.7042863796660315,
931,b'1\x06\x01\x00',Total Score,LightGBM,0.10400930791935313,0.7027412269721653,
932,b'1\x06\x01\x00',Total Score,WeightedEnsemble_L2,0.10400930791935313,0.7027412269721653,
933,b'1\x06\x01\x00',Fluency,LightGBM,0.09016354837391426,0.806633599303914,
934,b'1\x06\x01\x00',Fluency,WeightedEnsemble_L2,0.09076735632047543,0.8040350521469113,
935,b'1\x06\x01\x00',Fluency,CatBoost,0.09629130765590965,0.7794570433395642,
936,b'1\x06\x01\x00',Fluency,LinearModel,0.09701705151515538,0.7761200677653539,
937,b'1\x06\x01\x00',Originality,LinearModel,0.1726072904040594,0.3566722004278523,
938,b'1\x06\x01\x00',Originality,WeightedEnsemble_L2,0.17291883640149402,0.3543477669781161,
939,b'1\x06\x01\x00',Originality,CatBoost,0.17531009209624396,0.3363671366466937,
940,b'1\x06\x01\x00',Originality,LightGBM,0.17806055284803265,0.3153801556268644,
941,b'1\x06\x01\x00',Flexibility,LinearModel,0.11596692370700785,0.7011094456798228,
942,b'1\x06\x01\x00',Flexibility,WeightedEnsemble_L2,0.11907292522102249,0.6848843569839879,
943,b'1\x06\x01\x00',Flexibility,CatBoost,0.12065777427238196,0.6764402160330151,
944,b'1\x06\x01\x00',Flexibility,LightGBM,0.12243267085705811,0.6668509612066137,
945,b'g\x0f\x01\x00',Total Score,WeightedEnsemble_L2,0.10750697775514972,0.6885895729991506,
946,b'g\x0f\x01\x00',Total Score,LinearModel,0.10755455369328563,0.6883138900293023,
947,b'g\x0f\x01\x00',Total Score,CatBoost,0.10978600476135923,0.6752465259823874,
948,b'g\x0f\x01\x00',Total Score,LightGBM,0.11219079407508441,0.660863692208538,
949,b'g\x0f\x01\x00',Fluency,WeightedEnsemble_L2,0.09062383241217585,0.8083688284064623,
950,b'g\x0f\x01\x00',Fluency,CatBoost,0.09093355049024328,0.8070567439947156,
951,b'g\x0f\x01\x00',Fluency,LightGBM,0.09482247490699806,0.7902007751919089,
952,b'g\x0f\x01\x00',Fluency,LinearModel,0.09691840051617027,0.7808236033149303,
953,b'g\x0f\x01\x00',Originality,LinearModel,0.17047560757112273,0.3948875042337585,
954,b'g\x0f\x01\x00',Originality,WeightedEnsemble_L2,0.17274545862079607,0.3786663063334724,
955,b'g\x0f\x01\x00',Originality,CatBoost,0.17521296488456947,0.3607891990759501,
956,b'g\x0f\x01\x00',Originality,LightGBM,0.1785348457184854,0.3363217080885086,
957,b'g\x0f\x01\x00',Flexibility,LinearModel,0.12464147272971247,0.6347520973257703,
958,b'g\x0f\x01\x00',Flexibility,WeightedEnsemble_L2,0.1251198678079348,0.6319429500624798,
959,b'g\x0f\x01\x00',Flexibility,CatBoost,0.13016766409257394,0.6016463418102798,
960,b'g\x0f\x01\x00',Flexibility,LightGBM,0.13289796089738748,0.5847599621227899,
961,b'\x83]\x01\x00',Total Score,WeightedEnsemble_L2,0.11158921901253847,0.7011822399841402,
962,b'\x83]\x01\x00',Total Score,LinearModel,0.11209867659550123,0.6984475226439408,
963,b'\x83]\x01\x00',Total Score,CatBoost,0.11279029240132837,0.6947150640975519,
964,b'\x83]\x01\x00',Total Score,LightGBM,0.11661860597900517,0.6736394764481662,
965,b'\x83]\x01\x00',Fluency,LinearModel,0.10858863354255645,0.7773948105789404,
966,b'\x83]\x01\x00',Fluency,WeightedEnsemble_L2,0.10878579616395867,0.7765857154479409,
967,b'\x83]\x01\x00',Fluency,CatBoost,0.11130724978425295,0.7661090312442729,
968,b'\x83]\x01\x00',Fluency,LightGBM,0.11332436679838331,0.7575550454734834,
969,b'\x83]\x01\x00',Originality,WeightedEnsemble_L2,0.1771603495195386,0.3706034521306595,
970,b'\x83]\x01\x00',Originality,LinearModel,0.17754393832724033,0.3678749539717825,
971,b'\x83]\x01\x00',Originality,CatBoost,0.17895069882136694,0.35781804627183866,
972,b'\x83]\x01\x00',Originality,LightGBM,0.18282405343485666,0.3297173672792092,
973,b'\x83]\x01\x00',Flexibility,CatBoost,0.13491588748327787,0.6346633643245639,
974,b'\x83]\x01\x00',Flexibility,WeightedEnsemble_L2,0.13529730865702802,0.6325947554250271,
975,b'\x83]\x01\x00',Flexibility,LinearModel,0.1375966925781797,0.6200004994690176,
976,b'\x83]\x01\x00',Flexibility,LightGBM,0.1423818348893907,0.5931107584506612,
977,b'\x01L\x00\x00',Total Score,WeightedEnsemble_L2,0.10210819438537257,0.7469874380861294,
978,b'\x01L\x00\x00',Total Score,LinearModel,0.10385471452439383,0.7382580559410351,
979,b'\x01L\x00\x00',Total Score,CatBoost,0.10589351130941019,0.7278805467357357,
980,b'\x01L\x00\x00',Total Score,LightGBM,0.10902389502607077,0.7115541608252285,
981,b'\x01L\x00\x00',Fluency,WeightedEnsemble_L2,0.0976198567088808,0.8127851551387799,
982,b'\x01L\x00\x00',Fluency,CatBoost,0.09899024175061519,0.8074920273277476,
983,b'\x01L\x00\x00',Fluency,LightGBM,0.10059996683544727,0.8011802031223787,
984,b'\x01L\x00\x00',Fluency,LinearModel,0.10293005240874464,0.7918634562708049,
985,b'\x01L\x00\x00',Originality,WeightedEnsemble_L2,0.17068412283185022,0.44467140960109386,
986,b'\x01L\x00\x00',Originality,LinearModel,0.17132757939292606,0.4404764866968681,
987,b'\x01L\x00\x00',Originality,CatBoost,0.17708533072743726,0.4022370991690426,
988,b'\x01L\x00\x00',Originality,LightGBM,0.18382575791355807,0.3558655685631146,
989,b'\x01L\x00\x00',Flexibility,LinearModel,0.12239136394343801,0.6751305320276149,
990,b'\x01L\x00\x00',Flexibility,WeightedEnsemble_L2,0.12299070762998181,0.6719410062875664,
991,b'\x01L\x00\x00',Flexibility,CatBoost,0.12710718899005197,0.6496133293132434,
992,b'\x01L\x00\x00',Flexibility,LightGBM,0.12914452267782167,0.6382909867817466,
993,b'\xfd\x03\x01\x00',Total Score,WeightedEnsemble_L2,0.10632622936253891,0.7196629265568246,
994,b'\xfd\x03\x01\x00',Total Score,LinearModel,0.10778594387370487,0.7119127964275538,
995,b'\xfd\x03\x01\x00',Total Score,CatBoost,0.1090613026339834,0.7050549778588738,
996,b'\xfd\x03\x01\x00',Total Score,LightGBM,0.1093438426781577,0.7035247976383389,
997,b'\xfd\x03\x01\x00',Fluency,WeightedEnsemble_L2,0.09664161603302764,0.7889963651916323,
998,b'\xfd\x03\x01\x00',Fluency,CatBoost,0.09665256581791246,0.7889485477937854,
999,b'\xfd\x03\x01\x00',Fluency,LightGBM,0.09877250487072445,0.7795887768081549,
1000,b'\xfd\x03\x01\x00',Fluency,LinearModel,0.10087354452469695,0.770112089751179,
1001,b'\xfd\x03\x01\x00',Originality,LinearModel,0.1767491919441918,0.4076355740038625,
1002,b'\xfd\x03\x01\x00',Originality,WeightedEnsemble_L2,0.17679142219630029,0.40735247582112577,
1003,b'\xfd\x03\x01\x00',Originality,LightGBM,0.17984123706538596,0.3867286759926548,
1004,b'\xfd\x03\x01\x00',Originality,CatBoost,0.18034224024671577,0.38330700407387464,
1005,b'\xfd\x03\x01\x00',Flexibility,WeightedEnsemble_L2,0.12190271703078907,0.6845912269603918,
1006,b'\xfd\x03\x01\x00',Flexibility,LinearModel,0.12330940247467655,0.6772699654023253,
1007,b'\xfd\x03\x01\x00',Flexibility,CatBoost,0.12411244381051596,0.6730527775964587,
1008,b'\xfd\x03\x01\x00',Flexibility,LightGBM,0.1265518354156638,0.6600743830596493,
1009,b'\x85-\x01\x00',Total Score,WeightedEnsemble_L2,0.10269592818832066,0.7263436306370477,
1010,b'\x85-\x01\x00',Total Score,CatBoost,0.10397173280264252,0.7195020601674599,
1011,b'\x85-\x01\x00',Total Score,LinearModel,0.10462764641024394,0.7159518115716708,
1012,b'\x85-\x01\x00',Total Score,LightGBM,0.11086494438239443,0.6810757089977683,
1013,b'\x85-\x01\x00',Fluency,WeightedEnsemble_L2,0.09268405415208342,0.8233448177349736,
1014,b'\x85-\x01\x00',Fluency,CatBoost,0.09366941581581979,0.8195686655980693,
1015,b'\x85-\x01\x00',Fluency,LightGBM,0.09519281699118162,0.813652017444839,
1016,b'\x85-\x01\x00',Fluency,LinearModel,0.0965182854742702,0.808426455409158,
1017,b'\x85-\x01\x00',Originality,WeightedEnsemble_L2,0.17383039832897274,0.3878791625011965,
1018,b'\x85-\x01\x00',Originality,LinearModel,0.17536166374707543,0.377047364551815,
1019,b'\x85-\x01\x00',Originality,CatBoost,0.1756480176281636,0.3750112233976327,
1020,b'\x85-\x01\x00',Originality,LightGBM,0.1769201849502112,0.36592521590957205,
1021,b'\x85-\x01\x00',Flexibility,CatBoost,0.12369596094001432,0.6545748651777977,
1022,b'\x85-\x01\x00',Flexibility,WeightedEnsemble_L2,0.1244878370406611,0.650138027294725,
1023,b'\x85-\x01\x00',Flexibility,LinearModel,0.12889450578596875,0.6249305345483254,
1024,b'\x85-\x01\x00',Flexibility,LightGBM,0.13437201366570903,0.5923752465979486,
1025,b'i4\x01\x00',Total Score,LinearModel,0.10463176402800191,0.7080274460321286,
1026,b'i4\x01\x00',Total Score,WeightedEnsemble_L2,0.10585458397013776,0.7011630650425306,
1027,b'i4\x01\x00',Total Score,LightGBM,0.10829359433827007,0.6872333264984549,
1028,b'i4\x01\x00',Total Score,CatBoost,0.1089719763668516,0.6833025334524576,
1029,b'i4\x01\x00',Fluency,LinearModel,0.09964846380104404,0.7900165713424268,
1030,b'i4\x01\x00',Fluency,CatBoost,0.10579266293032623,0.7633236272064804,
1031,b'i4\x01\x00',Fluency,WeightedEnsemble_L2,0.10645150467216058,0.7603665635178767,
1032,b'i4\x01\x00',Fluency,LightGBM,0.10828620636848395,0.752035171135332,
1033,b'i4\x01\x00',Originality,LinearModel,0.17119358465579404,0.3604742964437021,
1034,b'i4\x01\x00',Originality,WeightedEnsemble_L2,0.17191977723511473,0.3550371319719886,
1035,b'i4\x01\x00',Originality,CatBoost,0.17941523201843906,0.29757225927218744,
1036,b'i4\x01\x00',Originality,LightGBM,0.18468138294843772,0.2557321340324188,
1037,b'i4\x01\x00',Flexibility,LinearModel,0.12728227098741635,0.6414121102746987,
1038,b'i4\x01\x00',Flexibility,LightGBM,0.13110577390979664,0.6195448874775795,
1039,b'i4\x01\x00',Flexibility,WeightedEnsemble_L2,0.13111774557619477,0.6194754032817025,
1040,b'i4\x01\x00',Flexibility,CatBoost,0.13187441316387358,0.6150707906638893,
1041,b'\x03\xcf\x00\x00',Total Score,WeightedEnsemble_L2,0.10242678813592579,0.7316435779246796,
1042,b'\x03\xcf\x00\x00',Total Score,CatBoost,0.10389958068441188,0.7238707116308808,
1043,b'\x03\xcf\x00\x00',Total Score,LinearModel,0.10442836560201985,0.7210529031239791,
1044,b'\x03\xcf\x00\x00',Total Score,LightGBM,0.10659152811044299,0.7093768131985607,
1045,b'\x03\xcf\x00\x00',Fluency,WeightedEnsemble_L2,0.09207799559277334,0.8217475449063659,
1046,b'\x03\xcf\x00\x00',Fluency,LightGBM,0.09362899793230692,0.8156918425827853,
1047,b'\x03\xcf\x00\x00',Fluency,CatBoost,0.09544279787655827,0.8084817649645197,
1048,b'\x03\xcf\x00\x00',Fluency,LinearModel,0.09908418848388989,0.7935891509721842,
1049,b'\x03\xcf\x00\x00',Originality,WeightedEnsemble_L2,0.1672074725943989,0.4259584661363951,
1050,b'\x03\xcf\x00\x00',Originality,LinearModel,0.1681703460556143,0.4193281306465567,
1051,b'\x03\xcf\x00\x00',Originality,CatBoost,0.17080104599429555,0.4010190594708586,
1052,b'\x03\xcf\x00\x00',Originality,LightGBM,0.17310141945661656,0.38477608395897267,
1053,b'\x03\xcf\x00\x00',Flexibility,WeightedEnsemble_L2,0.11692980018292783,0.6898653623435869,
1054,b'\x03\xcf\x00\x00',Flexibility,LinearModel,0.11856910913617665,0.6811084788961956,
1055,b'\x03\xcf\x00\x00',Flexibility,LightGBM,0.12027144425437224,0.6718858871199762,
1056,b'\x03\xcf\x00\x00',Flexibility,CatBoost,0.12271481745762543,0.6584188708561642,
1057,b'5\x9f\x00\x00',Total Score,WeightedEnsemble_L2,0.10767063762360576,0.7036350751010374,
1058,b'5\x9f\x00\x00',Total Score,LinearModel,0.10956280066110483,0.6931271380159474,
1059,b'5\x9f\x00\x00',Total Score,CatBoost,0.10999443192946985,0.6907044757235371,
1060,b'5\x9f\x00\x00',Total Score,LightGBM,0.11091657934236711,0.6854967278630667,
1061,b'5\x9f\x00\x00',Fluency,WeightedEnsemble_L2,0.10301060443242126,0.7769854715162406,
1062,b'5\x9f\x00\x00',Fluency,CatBoost,0.10358258258221252,0.7745019683418212,
1063,b'5\x9f\x00\x00',Fluency,LightGBM,0.10393361269786863,0.7729710019435262,
1064,b'5\x9f\x00\x00',Fluency,LinearModel,0.1079284600477219,0.7551831833705346,
1065,b'5\x9f\x00\x00',Originality,WeightedEnsemble_L2,0.16436367408925104,0.3747410873789314,
1066,b'5\x9f\x00\x00',Originality,LinearModel,0.16481678341761744,0.3712889723585284,
1067,b'5\x9f\x00\x00',Originality,CatBoost,0.16600154563678396,0.36221768405435484,
1068,b'5\x9f\x00\x00',Originality,LightGBM,0.17176153787076978,0.3171897223244441,
1069,b'5\x9f\x00\x00',Flexibility,WeightedEnsemble_L2,0.13305620363934803,0.6508338226112644,
1070,b'5\x9f\x00\x00',Flexibility,CatBoost,0.13409980109333536,0.645335124670215,
1071,b'5\x9f\x00\x00',Flexibility,LinearModel,0.13416040521133485,0.6450144827492401,
1072,b'5\x9f\x00\x00',Flexibility,LightGBM,0.1359387796276453,0.6355410279385915,
1073,b'\xdc%\x00\x00',Total Score,WeightedEnsemble_L2,0.10834943130190326,0.7106520213147673,
1074,b'\xdc%\x00\x00',Total Score,CatBoost,0.10839979142791425,0.7103829846085088,
1075,b'\xdc%\x00\x00',Total Score,LightGBM,0.10990195962382195,0.7023005357999843,
1076,b'\xdc%\x00\x00',Total Score,LinearModel,0.11077341997353979,0.6975606410861241,
1077,b'\xdc%\x00\x00',Fluency,WeightedEnsemble_L2,0.10432934140466654,0.7708664134360195,
1078,b'\xdc%\x00\x00',Fluency,CatBoost,0.10645465635605325,0.7614358692128568,
1079,b'\xdc%\x00\x00',Fluency,LinearModel,0.10670814742959071,0.7602983731136573,
1080,b'\xdc%\x00\x00',Fluency,LightGBM,0.10860907245604338,0.7516820976801997,
1081,b'\xdc%\x00\x00',Originality,WeightedEnsemble_L2,0.17631200161174185,0.3970811954792184,
1082,b'\xdc%\x00\x00',Originality,CatBoost,0.1764759078614317,0.3959596825520666,
1083,b'\xdc%\x00\x00',Originality,LightGBM,0.17834186020894574,0.38311861927938995,
1084,b'\xdc%\x00\x00',Originality,LinearModel,0.1784013925672105,0.38270670776502314,
1085,b'\xdc%\x00\x00',Flexibility,WeightedEnsemble_L2,0.12787454319804584,0.6533103303222756,
1086,b'\xdc%\x00\x00',Flexibility,LinearModel,0.12834664223786083,0.6507457230829159,
1087,b'\xdc%\x00\x00',Flexibility,CatBoost,0.13131486271072787,0.6344048056108332,
1088,b'\xdc%\x00\x00',Flexibility,LightGBM,0.13264872436282865,0.6269398450257929,
1089,b'\xbe\xb2\x00\x00',Total Score,LinearModel,0.10973428440361965,0.6973959175698308,
1090,b'\xbe\xb2\x00\x00',Total Score,WeightedEnsemble_L2,0.11126156901266587,0.6889139968013771,
1091,b'\xbe\xb2\x00\x00',Total Score,CatBoost,0.11618471148320607,0.6607748222112326,
1092,b'\xbe\xb2\x00\x00',Total Score,LightGBM,0.11789692813314667,0.6507028115285615,
1093,b'\xbe\xb2\x00\x00',Fluency,LinearModel,0.09767360260829074,0.7826594193010656,
1094,b'\xbe\xb2\x00\x00',Fluency,WeightedEnsemble_L2,0.10173117167434392,0.7642267647885796,
1095,b'\xbe\xb2\x00\x00',Fluency,CatBoost,0.1029498136479281,0.7585442569786867,
1096,b'\xbe\xb2\x00\x00',Fluency,LightGBM,0.1050558342507361,0.7485644037851067,
1097,b'\xbe\xb2\x00\x00',Originality,WeightedEnsemble_L2,0.18222365467417942,0.38388881538750863,
1098,b'\xbe\xb2\x00\x00',Originality,LinearModel,0.18223614602004515,0.3838043442282285,
1099,b'\xbe\xb2\x00\x00',Originality,CatBoost,0.1889875782756306,0.33730131698383425,
1100,b'\xbe\xb2\x00\x00',Originality,LightGBM,0.19059935063674868,0.32594952195169125,
1101,b'\xbe\xb2\x00\x00',Flexibility,LinearModel,0.12386076928395214,0.6637162487111619,
1102,b'\xbe\xb2\x00\x00',Flexibility,WeightedEnsemble_L2,0.12593972728727904,0.6523327083687174,
1103,b'\xbe\xb2\x00\x00',Flexibility,CatBoost,0.13226739368488305,0.6165189311965824,
1104,b'\xbe\xb2\x00\x00',Flexibility,LightGBM,0.13679767463299802,0.5897998947822745,
1105,b'\xd9\x1a\x01\x00',Total Score,WeightedEnsemble_L2,0.10885289744669278,0.7063286495526446,
1106,b'\xd9\x1a\x01\x00',Total Score,CatBoost,0.11031383016769115,0.6983929277870441,
1107,b'\xd9\x1a\x01\x00',Total Score,LinearModel,0.11138044568057251,0.692532302309819,
1108,b'\xd9\x1a\x01\x00',Total Score,LightGBM,0.11395358797939718,0.6781617920792724,
1109,b'\xd9\x1a\x01\x00',Fluency,WeightedEnsemble_L2,0.10283979652417034,0.7839704233655085,
1110,b'\xd9\x1a\x01\x00',Fluency,CatBoost,0.10309133146317336,0.7829123613731488,
1111,b'\xd9\x1a\x01\x00',Fluency,LightGBM,0.10551970655750764,0.7725646608466514,
1112,b'\xd9\x1a\x01\x00',Fluency,LinearModel,0.10660821316006615,0.7678481623775342,
1113,b'\xd9\x1a\x01\x00',Originality,LinearModel,0.17469944185947434,0.38714519405216685,
1114,b'\xd9\x1a\x01\x00',Originality,WeightedEnsemble_L2,0.17558496357106643,0.3809165347236826,
1115,b'\xd9\x1a\x01\x00',Originality,CatBoost,0.17625460461490874,0.37618544368709084,
1116,b'\xd9\x1a\x01\x00',Originality,LightGBM,0.1808304020550498,0.34337493470386593,
1117,b'\xd9\x1a\x01\x00',Flexibility,WeightedEnsemble_L2,0.1261517399854577,0.6533002424770542,
1118,b'\xd9\x1a\x01\x00',Flexibility,CatBoost,0.12642071467268984,0.6518202331782641,
1119,b'\xd9\x1a\x01\x00',Flexibility,LinearModel,0.12814948563903658,0.6422325853689058,
1120,b'\xd9\x1a\x01\x00',Flexibility,LightGBM,0.1304559790100337,0.6292381636726337,
1121,b'+\x16\x01\x00',Total Score,WeightedEnsemble_L2,0.10652753350819154,0.6970574465891486,
1122,b'+\x16\x01\x00',Total Score,LinearModel,0.10740254388465263,0.692060305749702,
1123,b'+\x16\x01\x00',Total Score,LightGBM,0.10788834508918758,0.6892682712738757,
1124,b'+\x16\x01\x00',Total Score,CatBoost,0.10827615731639027,0.6870303623221237,
1125,b'+\x16\x01\x00',Fluency,WeightedEnsemble_L2,0.09858406023222252,0.7879470774550181,
1126,b'+\x16\x01\x00',Fluency,CatBoost,0.1002140271264702,0.7808770378585477,
1127,b'+\x16\x01\x00',Fluency,LinearModel,0.10158061448345922,0.7748600672624231,
1128,b'+\x16\x01\x00',Fluency,LightGBM,0.10287055202323868,0.7691058118446285,
1129,b'+\x16\x01\x00',Originality,WeightedEnsemble_L2,0.1697147874881947,0.3702848638747841,
1130,b'+\x16\x01\x00',Originality,LinearModel,0.17083754233730244,0.36192549368324445,
1131,b'+\x16\x01\x00',Originality,CatBoost,0.17248106031541655,0.34958943125969244,
1132,b'+\x16\x01\x00',Originality,LightGBM,0.174509696812135,0.33419984642293354,
1133,b'+\x16\x01\x00',Flexibility,WeightedEnsemble_L2,0.12273586228958779,0.6607818354784103,
1134,b'+\x16\x01\x00',Flexibility,CatBoost,0.12420911391074475,0.6525893955287352,
1135,b'+\x16\x01\x00',Flexibility,LinearModel,0.12478799534032445,0.6493436081549545,
1136,b'+\x16\x01\x00',Flexibility,LightGBM,0.12847882665680294,0.6282942604824635,
1137,b'\xa1\x00\x01\x00',Total Score,WeightedEnsemble_L2,0.1023330930190239,0.7115069104428204,
1138,b'\xa1\x00\x01\x00',Total Score,CatBoost,0.10366683799677853,0.7039378306255965,
1139,b'\xa1\x00\x01\x00',Total Score,LinearModel,0.10427981729772882,0.7004262636032024,
1140,b'\xa1\x00\x01\x00',Total Score,LightGBM,0.10601656424533938,0.6903645591308567,
1141,b'\xa1\x00\x01\x00',Fluency,WeightedEnsemble_L2,0.10081402150804462,0.7709681018729678,
1142,b'\xa1\x00\x01\x00',Fluency,CatBoost,0.10091910587950034,0.7704903862482587,
1143,b'\xa1\x00\x01\x00',Fluency,LightGBM,0.10104606306638415,0.7699125725123181,
1144,b'\xa1\x00\x01\x00',Fluency,LinearModel,0.10481038864560085,0.7524500992008083,
1145,b'\xa1\x00\x01\x00',Originality,WeightedEnsemble_L2,0.16406472323591104,0.4006372260300317,
1146,b'\xa1\x00\x01\x00',Originality,LightGBM,0.1662623557180184,0.3844728632911396,
1147,b'\xa1\x00\x01\x00',Originality,LinearModel,0.16653236502157218,0.38247201342682224,
1148,b'\xa1\x00\x01\x00',Originality,CatBoost,0.16743630069978518,0.3757499501704945,
1149,b'\xa1\x00\x01\x00',Flexibility,LinearModel,0.11655896888271657,0.673274599062055,
1150,b'\xa1\x00\x01\x00',Flexibility,WeightedEnsemble_L2,0.1168349985406779,0.6717252942147094,
1151,b'\xa1\x00\x01\x00',Flexibility,CatBoost,0.11787739389110627,0.6658414659034841,
1152,b'\xa1\x00\x01\x00',Flexibility,LightGBM,0.12101816108499745,0.6477973619310695,
1153,b'\xc9\x90\x00\x00',Total Score,WeightedEnsemble_L2,0.09365754560030835,0.7713560776352808,
1154,b'\xc9\x90\x00\x00',Total Score,LightGBM,0.09480940498673852,0.7656974803573289,
1155,b'\xc9\x90\x00\x00',Total Score,LinearModel,0.0963165340533616,0.7581891357869907,
1156,b'\xc9\x90\x00\x00',Total Score,CatBoost,0.09646457850320186,0.7574452080874007,
1157,b'\xc9\x90\x00\x00',Fluency,WeightedEnsemble_L2,0.09393939442022671,0.8181912412162987,
1158,b'\xc9\x90\x00\x00',Fluency,CatBoost,0.09431574281838785,0.8167315661225045,
1159,b'\xc9\x90\x00\x00',Fluency,LightGBM,0.095487925873134,0.8121478329250792,
1160,b'\xc9\x90\x00\x00',Fluency,LinearModel,0.09941171142946542,0.7963922097744808,
1161,b'\xc9\x90\x00\x00',Originality,WeightedEnsemble_L2,0.15259225210322058,0.488876178637069,
1162,b'\xc9\x90\x00\x00',Originality,CatBoost,0.15492711628010508,0.4731147618867584,
